

VNUM	LOCALE_NAME
652	邪恶鬼族哨兵
653	邪恶鬼族长枪兵
654	邪恶鬼族法师
655	邪恶鬼族将军
656	邪恶鬼族屠刀
657	邪恶鬼族护法
691	鬼族守护神
692	真鬼族守护神
693	鬼族族长
701	秘宗扇兵
702	秘宗枪兵
703	秘宗剑客
704	秘宗刀客
705	秘宗执行官
706	秘宗困囚灵
707	秘宗苏醒灵
731	秘宗扇兵
732	秘宗枪兵
733	秘宗剑客
734	秘宗刀客
735	秘宗执行官
736	秘宗困囚灵
737	秘宗苏醒灵
751	邪恶秘宗扇兵
752	邪恶秘宗枪兵
753	邪恶秘宗剑客
754	邪恶秘宗刀客
755	邪恶秘宗执行官
756	邪恶秘宗困囚灵
757	邪恶秘宗苏醒灵
771	疯狂秘宗扇兵
772	疯狂秘宗枪兵
773	疯狂秘宗剑客
774	疯狂秘宗刀客
775	疯狂秘宗执行官
776	疯狂秘宗困囚灵
777	疯狂秘宗苏醒灵
791	秘宗教主
792	再生秘宗教主
793	真秘宗教主
794	终极秘宗教主
795	秘宗大教主
796	再生秘宗大教主
901	恶怪
902	僵尸犬
903	僵尸
904	僵尸头目
905	猎杀者
906	双首蛇
907	地府守卫
931	邪恶恶怪
932	邪恶僵尸犬
933	邪恶僵尸
934	邪恶僵尸头目
935	邪恶猎杀者
936	邪恶双首蛇
937	邪恶地府守卫
991	魔卵
992	地府岩浆
993	地府魔神
1001	亡灵哨兵
1002	亡灵弓箭手
1003	亡灵枪手
1004	亡灵咒师
1031	真亡灵哨兵
1032	真亡灵弓箭手
1033	真亡灵枪手
1034	真亡灵咒师
1035	怨灵
1036	魂魄
1037	亡灵队长
1038	亡灵头目
1039	亡灵将军
1040	火魂
1041	腐尸
1061	再生亡灵哨兵
1062	再生亡灵弓箭手
1063	再生亡灵枪手
1064	再生亡灵咒师
1065	再生复活怨灵
1066	再生复活混沌
1067	再生亡灵队长
1068	再生亡灵头目
1069	再生亡灵将军
1070	再生复活火魂
1071	再生复活腐尸
1091	亡灵战神
1092	真亡灵战神
1093	死神
1094	冥亡灵战神
1095	死神
1101	冰魔
1102	冰魔鲸
1103	冰异虫
1104	雪地兽
1105	冰魔人
1106	雪魔兽人
1107	冰雕魔
1131	天意冰魔
1132	天意冰魔鲸
1133	天意冰异虫
1134	天意雪地兽
1135	天意冰魔人
1136	天意雪魔兽人
1137	天意冰雕魔
1151	冰魔
1152	冰魔鲸
1153	冰异虫
1154	雪地兽
1155	冰魔人
1156	雪魔兽人
1157	冰雕魔
1171	邪恶冰魔
1172	邪恶冰魔鲸
1173	邪恶冰异虫
1174	邪恶雪地兽
1175	邪恶冰魔人
1176	邪恶雪魔兽人
1177	邪恶冰雕魔
1191	雪魔姬
1192	天意魔女
1301	异族士兵
1302	异族队长
1303	叶灵鬼
1304	狼神守护者
1305	异族将军
1306	真狼神守护者
1307	狼神破坏者
1331	邪恶异族士兵
1332	邪恶异族队长
1333	邪恶叶灵鬼
1334	邪恶狼神守护者
1335	邪恶异族将军
1401	天鬼枪兵
1402	天鬼哨兵
1403	天鬼首领
1501	石人
1502	岩石人
1503	巨岩石人
1601	天鬼兵
1602	天鬼护法
1603	天鬼守护神
1901	三尾银狐
1902	真三尾银狐
1903	真三尾银狐
2001	蜘蛛
2002	毒蜘蛛
2003	红毒蜘蛛
2004	狼蛛
2005	象蜘蛛
2031	毒蜘蛛
2032	猛毒蜘蛛
2033	烈焰蛛
2034	狼毒蜘蛛
2035	鬼毒蛛
2036	鬼毒蛛
2051	真蜘蛛
2052	真毒蜘蛛
2053	真红毒蜘蛛
2054	真狼蛛
2055	真象蜘蛛
2061	毒蜘蛛
2062	猛毒蜘蛛
2063	烈焰蛛
2064	狼毒蜘蛛
2065	鬼毒蛛
2071	真蜘蛛
2072	真毒蜘蛛
2073	真红毒蜘蛛
2074	真狼蛛
2075	真象蜘蛛
2076	邪鬼毒蛛
2091	圣母蛛
2092	玉卿蛛
2093	圣母蛛
2101	沙漠之狐
2102	破坏者
2103	蝎人王
2104	蝎人
2105	蝎人弓箭手
2106	半兽刀兵
2107	半兽弓箭手
2108	裁决者
2131	蝎人
2132	蝎人弓箭手
2133	半兽刀兵
2134	半兽弓箭手
2135	裁决者
2151	邪恶沙漠之狐
2152	邪恶破坏者
2153	邪恶蝎人王
2154	邪恶蝎人
2155	邪恶蝎人弓箭手
2156	邪恶半兽刀兵
2157	邪恶半兽弓箭手
2158	邪恶裁决者
2191	龟龙王
2192	真龟龙王
2201	火云虎
2202	火灵
2203	焰赤虎
2204	夜魔
2205	赤皇武夫
2206	火阎王
2207	火阎王
2231	真火云虎
2232	真火灵
2233	真焰赤虎
2234	真夜魔
2235	真赤皇武夫
2291	火龙神
2301	骷髅鬼木
2302	天刹鬼木
2303	青叶妖姬
2304	狂暴树鬼
2305	枯魔树鬼
2306	巨鬼木
2307	鬼木领主
2311	骷髅赤鬼木
2312	天刹赤鬼木
2313	青叶赤妖姬
2314	赤狂暴树鬼
2315	赤枯魔树鬼
2401	天意士兵
2402	天意弓箭手
2403	天意法师
2404	天意首领
2411	真天意士兵
2412	真天意弓箭手
2413	真天意法师
2414	真天意首领
2431	天意士兵
2432	天意弓箭手
2433	天意法师
2434	天意首领
2451	真天意士兵
2452	真天意弓箭手
2453	真天意法师
2454	真天意首领
2491	天意首领
2492	真天意首领
2493	天意神龙
2494	天意首领
2495	真天意首领
5001	倭寇
5002	年兽
5003	猴子
5004	倭寇
5101	下仙洞猕猴
5102	下仙洞邪魔猴兵
5103	下仙洞魔头猴兵
5104	下仙洞图腾猕猴
5111	中仙洞猕猴
5112	中仙洞邪魔猴兵
5113	中仙洞魔头猴兵
5114	中仙洞图腾猕猴
5115	中仙洞六耳石猴
5116	中仙洞石猴将领
5121	上仙洞猕猴
5122	上仙洞邪魔猴兵
5123	上仙洞魔头猴兵
5124	上仙洞图腾猕猴
5125	上仙洞六耳石猴
5126	上仙洞六耳金猴
5127	上仙洞金猴将领
5131	真下仙洞猕猴
5132	真下仙洞邪魔猴兵
5133	真下仙洞魔头猴兵
5134	真下仙洞图腾猕猴
5141	真中仙洞猕猴
5142	真中仙洞邪魔猴兵
5143	真中仙洞魔头猴兵
5144	真中仙洞图腾猕猴
5145	真中仙洞六耳石猴
5146	真中仙洞石猴将领
5151	真上仙洞猕猴
5152	真上仙洞邪魔猴兵
5153	真上仙洞魔头猴兵
5154	真上仙洞图腾猕猴
5155	真上仙洞六耳石猴
5156	真上仙洞六耳金猴
5157	真上仙洞金猴将领
5161	移山大圣
5162	通风大圣
5163	齐天大圣
7001	上仙洞猕猴
7002	上仙洞邪魔猴兵
7003	上仙洞魔头猴兵
7004	上仙洞图腾猕猴
7005	上仙洞六耳石猴
7006	上仙洞六耳金猴
7007	上仙洞金猴将领
7008	异族士兵
7009	异族队长
7010	叶灵鬼
7012	破坏者
7013	蝎人王
7014	蝎人
7015	蝎人弓箭手
7016	半兽刀兵
7017	半兽弓箭手
7018	裁决者
7019	火云虎
7020	火灵
7021	焰赤虎
7022	夜魔
7023	赤皇武夫
7024	骷髅赤鬼木
7025	天刹赤鬼木
7026	青叶赤妖姬
7027	赤狂暴树鬼
7028	赤枯魔树鬼
8001	鱼跃陨石
8002	蝴仙陨石
8003	鹿鸣陨石
8004	鹰神陨石
8005	盘蛇陨石
8006	虎啸陨石
8007	狮吼陨石
8008	兽目陨石
8009	凤凰陨石
8010	麒麟陨石
8011	蛟龙陨石
8012	补天陨石
8013	怒潮陨石
8014	天地陨石
8015	麒麟陨石
8016	蛟龙陨石
8017	补天陨石
8018	怒潮陨石
8019	天地陨石
8020	盛唐石
8021	秦皇石
8022	汉武石
8023	帝国石
8024	风魔石
8025	魔眼石
8026	门龙石
8027	全运石
8101	鱼跃陨石
8102	蝴仙陨石
8103	鹿鸣陨石
8104	鹰神陨石
8105	盘蛇陨石
8106	虎啸陨石
8107	狮吼陨石
8108	兽目陨石
8109	凤凰陨石
8110	麒麟陨石
8111	蛟龙陨石
8112	补天陨石
8113	怒潮陨石
8114	天地陨石
8501	幼狼
8502	野猪
8503	幼熊
8504	白虎
8505	鬼族护法
8506	异族队长
8507	裁决者
8508	秘宗困囚灵
8509	秘宗苏醒灵
8510	赤皇武夫
8511	冰雕魔
8600	鬼族族长
8601	鬼族族长
8602	秘宗大教主
8603	秘宗大教主
8604	冥亡灵战神
8605	冥亡灵战神
8606	死神
8607	死神
8608	三尾银狐
8609	三尾银狐
8610	狼神破坏者
8611	狼神破坏者
8612	圣母蛛
8613	圣母蛛
8614	龟龙王
8615	龟龙王
8616	鬼木领主
9001	武器店老板
9002	防御店老板
9003	杂货店老板
9004	阿花
9005	仓库老人
9006	神秘老人
9007	武器店老板
9008	防御店老板
9009	渔夫
9010	万物商店老板
9011	结婚主持
9012	空间移动术师
10001	跃龙县 4002 8995
10002	宏安城 4503 9050
10003	卓远县 1118 2161
10004	顺天府 876 2131
10005	武宜县 9064 2214
10006	武扬城 9372 2188
10007	宏安城 4188 9561
10008	跃龙县 3179 8333
10009	顺天府 897 1128
10010	卓远县 1759 2211
10011	武扬城 9343 3144
10012	武宜县 8348 2927
10013	秘宗神殿 5536 1441
10014	百兽草原 3326 7468
10015	流金沙漠 3467 6329
10016	盘丝洞 600 4960
10017	秘宗神殿 5906 1102
10018	亡灵塔 2165 7270
10019	跃龙县 3211 9009
10020	兴隆镇 1356 43
10021	卓远县 1168 2920
10022	丰禾镇 2219 93
10023	武宜县 9098 2948
10024	盈德镇 2718 130
10025	冰峰雪谷 4993 2984
10026	鬼雾森林 2887 57
10027	鬼雾森林 2866 437
10028	赤鬼密林 11199 708
10029	迷途禁地 10590 7262
10030	流金沙漠 3519 6223
10031	迷途禁地 10594 7525
10032	寂静平原 8283 7635
10033	天意迷城1层10594 7525
10034	天意迷城1层10594 7525
10035	盘丝洞1层 917 5253
10036	盘丝洞2层 7041 4642
10037	跃龙县 3809 8233
10038	宏安城 9752 1330
10039	武宜县 1917 2900
10040	武扬城 9239 1836
10041	卓远县 8316 2154
10042	顺天府 9772 1850
10043	冰峰雪谷 3819 2969
10044	宏安城 10189 1484
10045	冰峰雪谷 3819 2969
10046	宏安城 9774 1501
10047	百兽草原 2699 6752
10048	武扬城 9679 1994
10049	百兽草原 2699 6752
10050	武扬城 9256 2012
10051	流金沙漠 3478 6189
10052	顺天府 9780 1995
10053	流金沙漠 3478 6189
10054	顺天府 10190 2002
10055	炙焰炼狱 6011 6874
10056	冰峰雪谷 4368 2158
10057	百兽草原 3355 7558
10058	秘宗神殿 5943 1337
10059	冰峰雪谷 0 10496
10060	秘宗神殿 1536 10496
10061	炙焰炼狱 4608 10496
10062	百兽草原 6144 10496
10063	鬼雾森林 3031 266
10064	赤鬼密林 11133 534
10065	新鬼雾森林 7754 10553
10066	新赤鬼密林 9915 11195
10067	下仙洞 7752  4477
10068	跃龙县 4062 8756
10069	下仙洞 8520  4477
10070	武宜县 1611 2130
10071	下仙洞 9288  4477
10072	卓远县 8727 2100
10073	流金沙漠 3061 6202
10074	中仙洞 1352  6532
10075	流金沙漠 2879 5407
10076	上仙洞 1352  7300
10077	天意迷城1层 9 12078
10078	百兽草原 2842 8106
10079	天意迷城1层 1459 13236
10080	天意迷城2层 2413 12755
10081	天意迷城1层 99 13618
10082	宏安城 5028 9998
10083	天意迷城1层 1360 14972
10084	天意迷城2层 2414 14289
10085	天意迷城1层 99 15154
10086	顺天府 616 1148
10087	天意迷城1层 1360 16508
10088	天意迷城2层 2414 15825
10089	天意迷城1层 99 16690
10090	武扬城 9609 3188
10091	天意迷城1层 1360 18044
10092	天意迷城2层 2414 17361
10501	. 345 361
10502	. 106 547
10503	. 75 368
10504	. 89 746
10505	. 520 352
10506	. 541 45
10507	. 211 109
10508	. 615 49
10509	. 284 705
10510	. 145 310
10511	. 553 285
10512	. 487 274
10513	. 626 291
10514	. 285 569
10515	. 80 303
10516	. 315 238
10517	. 416 272
10518	. 72 498
10519	. 215 495
10520	. 523 415
10521	. 72 498
10522	. 518 480
10523	. 583 379
10524	. 459 558
10601	. 345 361
10602	. 520 352
10603	. 487 274
10604	. 75 368
10605	. 211 109
10606	. 215 495
10607	. 315 238
10608	. 520 352
10609	. 284 705
10610	. 145 310
10611	. 416 272
10612	. 80 303
10613	. 72 498
10614	. 106 547
10615	. 523 415
10616	. 541 45
10617	. 72 121
10618	. 518 480
10619	. 89 746
10620	. 285 569
10621	. 615 49
10622	. 72 498
10623	. 583 379
10624	. 459 558
10625	. 609 553
10626	. 594 338
10701	. 75 368
10702	. 541 45
10703	. 615 49
10704	. 284 705
10705	. 520 352
10706	. 553 285
10707	. 145 310
10708	. 345 361
10709	. 523 415
10710	. 72 498
10711	. 626 291
10712	. 487 274
10713	. 72 498
10714	. 106 547
10715	. 518 480
10716	. 285 569
10717	. 80 303
10718	. 211 109
10719	. 416 272
10720	. 215 495
10721	. 315 238
10722	. 89 746
10723	. 583 379
10724	. 459 558
10725	. 609 553
10726	. 594 338
11000	战魂
11001	地牢守卫
11002	战魂
11003	地牢守卫
11004	战魂
11005	地牢守卫
11100	战魂
11101	地牢守卫
11102	战魂
11103	地牢守卫
11104	战魂
11105	地牢守卫
11106	战魂
11107	地牢守卫
11108	战魂
11109	地牢守卫
11110	战魂
11111	地牢守卫
11112	战魂
11113	地牢守卫
11114	战魂
11115	地牢守卫
11116	战魂
11117	地牢守卫
11505	黄金蟾蜍
11506	烽火台
11507	烽火台
11508	烽火台
11509	烽火台
11510	烽火台
12000	篝火
13000	木门
13001	石门
14000	提炼
14001	提炼
14002	提炼
14003	提炼
14004	提炼
14005	提炼
14006	提炼
14007	提炼
14008	提炼
14009	提炼
14010	圣碑
14011	圣碑
14012	圣碑
14013	圣碑
14014	圣碑
14015	圣碑
14016	圣碑
14017	圣碑
14018	圣碑
14019	圣碑
14020	帮会宿舍
14021	帮会宿舍
14022	帮会宿舍
14023	帮会宿舍
14024	帮会宿舍
14025	帮会宿舍
14026	帮会宿舍
14027	帮会宿舍
14028	帮会宿舍
14029	帮会宿舍
14030	练武场
14031	练武场
14032	练武场
14033	练武场
14034	练武场
14035	练武场
14036	练武场
14037	练武场
14038	练武场
14039	练武场
14040	熔炉
14041	熔炉
14042	熔炉
14043	熔炉
14044	熔炉
14045	熔炉
14046	熔炉
14047	熔炉
14048	熔炉
14049	熔炉
20001	炼圣
20002	刘嫂
20003	莲嫂
20004	乞丐
20005	制陶人
20006	小虹
20007	孙屠夫
20008	孙老板
20009	传送老人
20010	铁算盘
20011	老学究
20012	圆圆
20013	船夫
20014	小强
20015	砍材人
20016	王铁匠
20017	乐师
20018	医生
20019	猎手
20020	老海盗
20021	寡妇
20022	年轻商人
20023	书虫
20024	铃儿
20025	.
20026	隐林
20027	隐凡
20028	小虹表哥
20029	幼马
20030	良驹
20031	圣诞老人
20032	圣诞树
20033	圣诞树
20034	圣诞树
20035	旗子
20036	旗子
20037	旗子
20038	..
20039	.
20040	土地管理员
20041	乞丐
20042	喜官
20043	.
20044	武器铁匠
20045	防具铁匠
20046	首饰铁匠
20047	钻石矿脉
20048	琥珀矿脉
20049	火木石矿脉
20050	铜矿脉
20051	银矿脉
20052	金矿脉
20053	玉矿脉
20054	黑缎石矿脉
20055	贝壳堆
20056	白金矿脉
20057	水晶矿脉
20058	紫水晶矿脉
20059	天璨矿脉
20060	钻石炼圣
20061	琥珀炼圣
20062	火木石炼圣
20063	铜炼圣
20064	银炼圣
20065	金炼圣
20066	玉石炼圣
20067	黑缎炼圣
20068	珍珠炼圣
20069	白金炼圣
20070	水晶炼圣
20071	紫水晶炼圣
20072	天璨炼圣
20073	封印石
20074	亡灵塔武器铁匠
20075	亡灵塔防御具铁匠
20076	亡灵塔首饰铁匠
20077	圣碑守卫
20078	圣碑守卫
20079	圣碑守卫
20080	竞技场裁判官
20081	通道封印石
20082	裁判官
20083	诸葛
20084	无名
20085	变身术士
20086	元斌
20087	韩阔
20088	刀斧手
20089	风神
20090	黑玫瑰
20091	白衫
20092	夜一花
20093	快杀风
20094	红衫
20095	神仙子
20096	时空间移动石
20097	移动关门
20098	移动关门
20099	移动关门
20101	白马
20102	赤马
20103	黑马
20104	白马
20105	赤马
20106	黑马
20107	白马
20108	赤马
20109	黑马
20300	剑宗
20301	气宗
20302	锋刀
20303	百羿
20304	幻舞
20305	黑魔
20306	潜龙
20307	狂雷
20320	剑宗掌门
20321	气宗掌门
20322	锋刀掌门
20323	百羿掌门
20324	幻舞掌门
20325	黑魔掌门
20326	潜龙掌门
20327	狂雷掌门
20340	剑宗隐士
20341	气宗隐士
20342	锋刀隐士
20343	百羿隐士
20344	幻舞隐士
20345	黑魔隐士
20346	潜龙隐士
20347	狂雷隐士
20348	战魂
20349	伯乐
20350	地牢守卫
20351	婚礼警卫
20352	下仙洞九天墓碑
20353	虎丘九天墓碑
20354	新兵教官
20355	警备队长
20356	倒下的采药人
20357	无名月石碑
20358	无名花
20359	古老的文件箱
20360	无名花石碑
20361	无名水石碑
20362	无名木石碑
20363	无名金石碑
20364	海寇
20365	无名土石碑
20366	亡灵石碎碑
30000	摆摊
30001	摆摊
30101	Noname
30102	Noname
30103	Noname
30111	Noname
30112	Noname
30113	Noname
30114	Noname
30115	Noname
30116	Noname
30117	Noname
30118	Noname
30119	Noname
30120	边境守护石
30121	Noname
30122	Noname
30123	Noname
30124	Noname
30125	Noname
30126	Noname
30127	Noname
30128	Noname

