

VNUM	LOCALE_NAME
265	封臣剣+5
266	封臣剣+6
267	封臣剣+7
268	封臣剣+8
269	封臣剣+9
270	真無双剣+0
271	真無双剣+1
272	真無双剣+2
273	真無双剣+3
274	真無双剣+4
275	真無双剣+5
276	真無双剣+6
277	真無双剣+7
278	真無双剣+8
279	真無双剣+9
280	天地神剣+0
281	天地神剣+1
282	天地神剣+2
283	天地神剣+3
284	天地神剣+4
285	天地神剣+5
286	天地神剣+6
287	天地神剣+7
288	天地神剣+8
289	天地神剣+9
290	満月刀+0
291	満月刀+1
292	満月刀+2
293	満月刀+3
294	満月刀+4
295	満月刀+5
296	満月刀+6
297	満月刀+7
298	満月刀+8
299	満月刀+9
310	Noname
311	Noname
312	Noname
313	Noname
314	Noname
315	Noname
316	Noname
317	Noname
318	Noname
319	Noname
320	Noname
321	Noname
322	Noname
323	Noname
324	Noname
325	Noname
326	Noname
327	Noname
328	Noname
329	Noname
330	Noname
331	Noname
332	Noname
333	Noname
334	Noname
335	Noname
336	Noname
337	Noname
338	Noname
339	Noname
340	Noname
341	Noname
342	Noname
343	Noname
344	Noname
345	Noname
346	Noname
347	Noname
348	Noname
349	Noname
350	蛇矛剣+9
351	蛇矛剣+9
352	蛇矛剣+9
353	蛇矛剣+9
354	蛇矛剣+9
355	蛇矛剣+9
356	蛇矛剣+9
357	蛇矛剣+9
358	蛇矛剣+9
359	蛇矛剣+9
360	獅子剣+9
361	獅子剣+9
362	獅子剣+9
363	獅子剣+9
364	獅子剣+9
365	獅子剣+9
366	獅子剣+9
367	獅子剣+9
368	獅子剣+9
369	獅子剣+9
370	Noname
371	Noname
372	Noname
373	Noname
374	Noname
375	Noname
376	Noname
377	Noname
378	Noname
379	Noname
380	Noname
381	Noname
382	Noname
383	Noname
384	Noname
385	Noname
386	Noname
387	Noname
388	Noname
389	Noname
390	Noname
391	Noname
392	Noname
393	Noname
394	Noname
395	Noname
396	Noname
397	Noname
398	Noname
399	Noname
400	Noname
401	Noname
402	Noname
403	Noname
404	Noname
405	Noname
406	Noname
407	Noname
408	Noname
409	Noname
410	Noname
411	Noname
412	Noname
413	Noname
414	Noname
415	Noname
416	Noname
417	Noname
418	Noname
419	Noname
420	Noname
421	Noname
422	Noname
423	Noname
424	Noname
425	Noname
426	Noname
427	Noname
428	Noname
429	Noname
430	Noname
431	Noname
432	Noname
433	Noname
434	Noname
435	Noname
436	Noname
437	Noname
438	Noname
439	Noname
440	Noname
441	Noname
442	Noname
443	Noname
444	Noname
445	Noname
446	Noname
447	Noname
448	Noname
449	Noname
450	Noname
451	Noname
452	Noname
453	Noname
454	Noname
455	Noname
456	Noname
457	Noname
458	Noname
459	Noname
1000	短刀+0
1001	短刀+1
1002	短刀+2
1003	短刀+3
1004	短刀+4
1005	短刀+5
1006	短刀+6
1007	短刀+7
1008	短刀+8
1009	短刀+9
1010	西域短刃+0
1011	西域短刃+1
1012	西域短刃+2
1013	西域短刃+3
1014	西域短刃+4
1015	西域短刃+5
1016	西域短刃+6
1017	西域短刃+7
1018	西域短刃+8
1019	西域短刃+9
1020	天竺短刀+0
1021	天竺短刀+1
1022	天竺短刀+2
1023	天竺短刀+3
1024	天竺短刀+4
1025	天竺短刀+5
1026	天竺短刀+6
1027	天竺短刀+7
1028	天竺短刀+8
1029	天竺短刀+9
1030	雲剣+0
1031	雲剣+1
1032	雲剣+2
1033	雲剣+3
1034	雲剣+4
1035	雲剣+5
1036	雲剣+6
1037	雲剣+7
1038	雲剣+8
1039	雲剣+9
1040	猫児剣+0
1041	猫児剣+1
1042	猫児剣+2
1043	猫児剣+3
1044	猫児剣+4
1045	猫児剣+5
1046	猫児剣+6
1047	猫児剣+7
1048	猫児剣+8
1049	猫児剣+9
1050	魔按刀+0
1051	魔按刀+1
1052	魔按刀+2
1053	魔按刀+3
1054	魔按刀+4
1055	魔按刀+5
1056	魔按刀+6
1057	魔按刀+7
1058	魔按刀+8
1059	魔按刀+9
1060	魔征刀+0
1061	魔征刀+1
1062	魔征刀+2
1063	魔征刀+3
1064	魔征刀+4
1065	魔征刀+5
1066	魔征刀+6
1067	魔征刀+7
1068	魔征刀+8
1069	魔征刀+9
1070	血魔剣+0
1071	血魔剣+1
1072	血魔剣+2
1073	血魔剣+3
1074	血魔剣+4
1075	血魔剣+5
1076	血魔剣+6
1077	血魔剣+7
1078	血魔剣+8
1079	血魔剣+9
1080	無極剣+0
1081	無極剣+1
1082	無極剣+2
1083	無極剣+3
1084	無極剣+4
1085	無極剣+5
1086	無極剣+6
1087	無極剣+7
1088	無極剣+8
1089	無極剣+9
1090	鳳魔剣+0
1091	鳳魔剣+1
1092	鳳魔剣+2
1093	鳳魔剣+3
1094	鳳魔剣+4
1095	鳳魔剣+5
1096	鳳魔剣+6
1097	鳳魔剣+7
1098	鳳魔剣+8
1099	鳳魔剣+9
1100	竜魔刀+0
1101	竜魔刀+1
1102	竜魔刀+2
1103	竜魔刀+3
1104	竜魔刀+4
1105	竜魔刀+5
1106	竜魔刀+6
1107	竜魔刀+7
1108	竜魔刀+8
1109	竜魔刀+9
1110	雷霆刀+0
1111	雷霆刀+1
1112	雷霆刀+2
1113	雷霆刀+3
1114	雷霆刀+4
1115	雷霆刀+5
1116	雷霆刀+6
1117	雷霆刀+7
1118	雷霆刀+8
1119	雷霆刀+9
1120	五黄剣+0
1121	五黄剣+1
1122	五黄剣+2
1123	五黄剣+3
1124	五黄剣+4
1125	五黄剣+5
1126	五黄剣+6
1127	五黄剣+7
1128	五黄剣+8
1129	五黄剣+9
1130	双魔剣+0
1131	双魔剣+1
1132	双魔剣+2
1133	双魔剣+3
1134	双魔剣+4
1135	双魔剣+5
1136	双魔剣+6
1137	双魔剣+7
1138	双魔剣+8
1139	双魔剣+9
1140	日輪刀+0
1141	日輪刀+1
1142	日輪刀+2
1143	日輪刀+3
1144	日輪刀+4
1145	日輪刀+5
1146	日輪刀+6
1147	日輪刀+7
1148	日輪刀+8
1149	日輪刀+9
1150	日光刀+0
1151	日光刀+1
1152	日光刀+2
1153	日光刀+3
1154	日光刀+4
1155	日光刀+5
1156	日光刀+6
1157	日光刀+7
1158	日光刀+8
1159	日光刀+9
1160	細流刀+0
1161	細流刀+1
1162	細流刀+2
1163	細流刀+3
1164	細流刀+4
1165	細流刀+5
1166	細流刀+6
1167	細流刀+7
1168	細流刀+8
1169	細流刀+9
1170	黒燁刀+0
1171	黒燁刀+1
1172	黒燁刀+2
1173	黒燁刀+3
1174	黒燁刀+4
1175	黒燁刀+5
1176	黒燁刀+6
1177	黒燁刀+7
1178	黒燁刀+8
1179	黒燁刀+9
1270	Noname
1271	Noname
1272	Noname
1273	Noname
1274	Noname
1275	Noname
1276	Noname
1277	Noname
1278	Noname
1279	Noname
1280	Noname
1281	Noname
1282	Noname
1283	Noname
1284	Noname
1285	Noname
1286	Noname
1287	Noname
1288	Noname
1289	Noname
1290	Noname
1291	Noname
1292	Noname
1293	Noname
1294	Noname
1295	Noname
1296	Noname
1297	Noname
1298	Noname
1299	Noname
1300	双魔剣+9
1301	双魔剣+9
1302	双魔剣+9
1303	双魔剣+9
1304	双魔剣+9
1305	双魔剣+9
1306	双魔剣+9
1307	双魔剣+9
1308	双魔剣+9
1309	双魔剣+9
1310	Noname
1311	Noname
1312	Noname
1313	Noname
1314	Noname
1315	Noname
1316	Noname
1317	Noname
1318	Noname
1319	Noname
1320	Noname
1321	Noname
1322	Noname
1323	Noname
1324	Noname
1325	Noname
1326	Noname
1327	Noname
1328	Noname
1329	Noname
1330	Noname
1331	Noname
1332	Noname
1333	Noname
1334	Noname
1335	Noname
1336	Noname
1337	Noname
1338	Noname
1339	Noname
2000	短弓+0
2001	短弓+1
2002	短弓+2
2003	短弓+3
2004	短弓+4
2005	短弓+5
2006	短弓+6
2007	短弓+7
2008	短弓+8
2009	短弓+9
2010	長弓+0
2011	長弓+1
2012	長弓+2
2013	長弓+3
2014	長弓+4
2015	長弓+5
2016	長弓+6
2017	長弓+7
2018	長弓+8
2019	長弓+9
2020	合成弓+0
2021	合成弓+1
2022	合成弓+2
2023	合成弓+3
2024	合成弓+4
2025	合成弓+5
2026	合成弓+6
2027	合成弓+7
2028	合成弓+8
2029	合成弓+9
2030	戦弓+0
2031	戦弓+1
2032	戦弓+2
2033	戦弓+3
2034	戦弓+4
2035	戦弓+5
2036	戦弓+6
2037	戦弓+7
2038	戦弓+8
2039	戦弓+9
2040	騎馬長弓+0
2041	騎馬長弓+1
2042	騎馬長弓+2
2043	騎馬長弓+3
2044	騎馬長弓+4
2045	騎馬長弓+5
2046	騎馬長弓+6
2047	騎馬長弓+7
2048	騎馬長弓+8
2049	騎馬長弓+9
2050	騎馬戦弓+0
2051	騎馬戦弓+1
2052	騎馬戦弓+2
2053	騎馬戦弓+3
2054	騎馬戦弓+4
2055	騎馬戦弓+5
2056	騎馬戦弓+6
2057	騎馬戦弓+7
2058	騎馬戦弓+8
2059	騎馬戦弓+9
2060	東夷弓+0
2061	東夷弓+1
2062	東夷弓+2
2063	東夷弓+3
2064	東夷弓+4
2065	東夷弓+5
2066	東夷弓+6
2067	東夷弓+7
2068	東夷弓+8
2069	東夷弓+9
2070	黒緑弓+0
2071	黒緑弓+1
2072	黒緑弓+2
2073	黒緑弓+3
2074	黒緑弓+4
2075	黒緑弓+5
2076	黒緑弓+6
2077	黒緑弓+7
2078	黒緑弓+8
2079	黒緑弓+9
2080	火按弓+0
2081	火按弓+1
2082	火按弓+2
2083	火按弓+3
2084	火按弓+4
2085	火按弓+5
2086	火按弓+6
2087	火按弓+7
2088	火按弓+8
2089	火按弓+9
2090	天燁弓+0
2091	天燁弓+1
2092	天燁弓+2
2093	天燁弓+3
2094	天燁弓+4
2095	天燁弓+5
2096	天燁弓+6
2097	天燁弓+7
2098	天燁弓+8
2099	天燁弓+9
2100	翔魔弓+0
2101	翔魔弓+1
2102	翔魔弓+2
2103	翔魔弓+3
2104	翔魔弓+4
2105	翔魔弓+5
2106	翔魔弓+6
2107	翔魔弓+7
2108	翔魔弓+8
2109	翔魔弓+9
2110	天魔弓+0
2111	天魔弓+1
2112	天魔弓+2
2113	天魔弓+3
2114	天魔弓+4
2115	天魔弓+5
2116	天魔弓+6
2117	天魔弓+7
2118	天魔弓+8
2119	天魔弓+9
2120	斜日大弓+0
2121	斜日大弓+1
2122	斜日大弓+2
2123	斜日大弓+3
2124	斜日大弓+4
2125	斜日大弓+5
2126	斜日大弓+6
2127	斜日大弓+7
2128	斜日大弓+8
2129	斜日大弓+9
2130	梅花神弓+0
2131	梅花神弓+1
2132	梅花神弓+2
2133	梅花神弓+3
2134	梅花神弓+4
2135	梅花神弓+5
2136	梅花神弓+6
2137	梅花神弓+7
2138	梅花神弓+8
2139	梅花神弓+9
2140	黄竜大弓+0
2141	黄竜大弓+1
2142	黄竜大弓+2
2143	黄竜大弓+3
2144	黄竜大弓+4
2145	黄竜大弓+5
2146	黄竜大弓+6
2147	黄竜大弓+7
2148	黄竜大弓+8
2149	黄竜大弓+9
2150	虎牙角弓+0
2151	虎牙角弓+1
2152	虎牙角弓+2
2153	虎牙角弓+3
2154	虎牙角弓+4
2155	虎牙角弓+5
2156	虎牙角弓+6
2157	虎牙角弓+7
2158	虎牙角弓+8
2159	虎牙角弓+9
2160	真黄竜大弓+0
2161	真黄竜大弓+1
2162	真黄竜大弓+2
2163	真黄竜大弓+3
2164	真黄竜大弓+4
2165	真黄竜大弓+5
2166	真黄竜大弓+6
2167	真黄竜大弓+7
2168	真黄竜大弓+8
2169	真黄竜大弓+9
2170	鉄牌神弓+0
2171	鉄牌神弓+1
2172	鉄牌神弓+2
2173	鉄牌神弓+3
2174	鉄牌神弓+4
2175	鉄牌神弓+5
2176	鉄牌神弓+6
2177	鉄牌神弓+7
2178	鉄牌神弓+8
2179	鉄牌神弓+9
2180	青竜大弓+0
2181	青竜大弓+1
2182	青竜大弓+2
2183	青竜大弓+3
2184	青竜大弓+4
2185	青竜大弓+5
2186	青竜大弓+6
2187	青竜大弓+7
2188	青竜大弓+8
2189	青竜大弓+9
2190	迎神角弓+0
2191	迎神角弓+1
2192	迎神角弓+2
2193	迎神角弓+3
2194	迎神角弓+4
2195	迎神角弓+5
2196	迎神角弓+6
2197	迎神角弓+7
2198	迎神角弓+8
2199	迎神角弓+9
2300	Noname
2301	Noname
2302	Noname
2303	Noname
2304	Noname
2305	Noname
2306	Noname
2307	Noname
2308	Noname
2309	Noname
2310	Noname
2311	Noname
2312	Noname
2313	Noname
2314	Noname
2315	Noname
2316	Noname
2317	Noname
2318	Noname
2319	Noname
2330	Noname
2331	Noname
2332	Noname
2333	Noname
2334	Noname
2335	Noname
2336	Noname
2337	Noname
2338	Noname
2339	Noname
2340	鉄牌神弓+9
2341	鉄牌神弓+9
2342	鉄牌神弓+9
2343	鉄牌神弓+9
2344	鉄牌神弓+9
2345	鉄牌神弓+9
2346	鉄牌神弓+9
2347	鉄牌神弓+9
2348	鉄牌神弓+9
2349	鉄牌神弓+9
2350	Noname
2351	Noname
2352	Noname
2353	Noname
2354	Noname
2355	Noname
2356	Noname
2357	Noname
2358	Noname
2359	Noname
2360	Noname
2361	Noname
2362	Noname
2363	Noname
2364	Noname
2365	Noname
2366	Noname
2367	Noname
2368	Noname
2369	Noname
3000	大刀+0
3001	大刀+1
3002	大刀+2
3003	大刀+3
3004	大刀+4
3005	大刀+5
3006	大刀+6
3007	大刀+7
3008	大刀+8
3009	大刀+9
3010	長槍+0
3011	長槍+1
3012	長槍+2
3013	長槍+3
3014	長槍+4
3015	長槍+5
3016	長槍+6
3017	長槍+7
3018	長槍+8
3019	長槍+9
3020	断頭刀+0
3021	断頭刀+1
3022	断頭刀+2
3023	断頭刀+3
3024	断頭刀+4
3025	断頭刀+5
3026	断頭刀+6
3027	断頭刀+7
3028	断頭刀+8
3029	断頭刀+9
3030	鎖吽双具+0
3031	鎖吽双具+1
3032	鎖吽双具+2
3033	鎖吽双具+3
3034	鎖吽双具+4
3035	鎖吽双具+5
3036	鎖吽双具+6
3037	鎖吽双具+7
3038	鎖吽双具+8
3039	鎖吽双具+9
3040	仙人槍+0
3041	仙人槍+1
3042	仙人槍+2
3043	仙人槍+3
3044	仙人槍+4
3045	仙人槍+5
3046	仙人槍+6
3047	仙人槍+7
3048	仙人槍+8
3049	仙人槍+9
3050	斬魔刀+0
3051	斬魔刀+1
3052	斬魔刀+2
3053	斬魔刀+3
3054	斬魔刀+4
3055	斬魔刀+5
3056	斬魔刀+6
3057	斬魔刀+7
3058	斬魔刀+8
3059	斬魔刀+9
3060	三技槍+0
3061	三技槍+1
3062	三技槍+2
3063	三技槍+3
3064	三技槍+4
3065	三技槍+5
3066	三技槍+6
3067	三技槍+7
3068	三技槍+8
3069	三技槍+9
3070	断激+0
3071	断激+1
3072	断激+2
3073	断激+3
3074	断激+4
3075	断激+5
3076	断激+6
3077	断激+7
3078	断激+8
3079	断激+9
3080	粗散斧+0
3081	粗散斧+1
3082	粗散斧+2
3083	粗散斧+3
3084	粗散斧+4
3085	粗散斧+5
3086	粗散斧+6
3087	粗散斧+7
3088	粗散斧+8
3089	粗散斧+9
3090	憑剣+0
3091	憑剣+1
3092	憑剣+2
3093	憑剣+3
3094	憑剣+4
3095	憑剣+5
3096	憑剣+6
3097	憑剣+7
3098	憑剣+8
3099	憑剣+9
3100	摘天剣+0
3101	摘天剣+1
3102	摘天剣+2
3103	摘天剣+3
3104	摘天剣+4
3105	摘天剣+5
3106	摘天剣+6
3107	摘天剣+7
3108	摘天剣+8
3109	摘天剣+9
3110	済世剣+0
3111	済世剣+1
3112	済世剣+2
3113	済世剣+3
3114	済世剣+4
3115	済世剣+5
3116	済世剣+6
3117	済世剣+7
3118	済世剣+8
3119	済世剣+9
3120	獅子戎+0
3121	獅子戎+1
3122	獅子戎+2
3123	獅子戎+3
3124	獅子戎+4
3125	獅子戎+5
3126	獅子戎+6
3127	獅子戎+7
3128	獅子戎+8
3129	獅子戎+9
3130	方天画戟+0
3131	方天画戟+1
3132	方天画戟+2
3133	方天画戟+3
3134	方天画戟+4
3135	方天画戟+5
3136	方天画戟+6
3137	方天画戟+7
3138	方天画戟+8
3139	方天画戟+9
3140	金典刺波+0
3141	金典刺波+1
3142	金典刺波+2
3143	金典刺波+3
3144	金典刺波+4
3145	金典刺波+5
3146	金典刺波+6
3147	金典刺波+7
3148	金典刺波+8
3149	金典刺波+9
3150	奪魂剣+0
3151	奪魂剣+1
3152	奪魂剣+2
3153	奪魂剣+3
3154	奪魂剣+4
3155	奪魂剣+5
3156	奪魂剣+6
3157	奪魂剣+7
3158	奪魂剣+8
3159	奪魂剣+9
3160	混元剣+0
3161	混元剣+1
3162	混元剣+2
3163	混元剣+3
3164	混元剣+4
3165	混元剣+5
3166	混元剣+6
3167	混元剣+7
3168	混元剣+8
3169	混元剣+9
3170	黄竜開山斧+0
3171	黄竜開山斧+1
3172	黄竜開山斧+2
3173	黄竜開山斧+3
3174	黄竜開山斧+4
3175	黄竜開山斧+5
3176	黄竜開山斧+6
3177	黄竜開山斧+7
3178	黄竜開山斧+8
3179	黄竜開山斧+9
3180	青竜偃月刀+0
3181	青竜偃月刀+1
3182	青竜偃月刀+2
3183	青竜偃月刀+3
3184	青竜偃月刀+4
3185	青竜偃月刀+5
3186	青竜偃月刀+6
3187	青竜偃月刀+7
3188	青竜偃月刀+8
3189	青竜偃月刀+9
3190	太陽剣+0
3191	太陽剣+1
3192	太陽剣+2
3193	太陽剣+3
3194	太陽剣+4
3195	太陽剣+5
3196	太陽剣+6
3197	太陽剣+7
3198	太陽剣+8
3199	太陽剣+9
3200	竜神剣+0
3201	竜神剣+1
3202	竜神剣+2
3203	竜神剣+3
3204	竜神剣+4
3205	竜神剣+5
3206	竜神剣+6
3207	竜神剣+7
3208	竜神剣+8
3209	竜神剣+9
3210	赤鉄剣+0
3211	赤鉄剣+1
3212	赤鉄剣+2
3213	赤鉄剣+3
3214	赤鉄剣+4
3215	赤鉄剣+5
3216	赤鉄剣+6
3217	赤鉄剣+7
3218	赤鉄剣+8
3219	赤鉄剣+9
3300	Noname
3301	Noname
3302	Noname
3303	Noname
3304	Noname
3305	Noname
3306	Noname
3307	Noname
3308	Noname
3309	Noname
3310	Noname
3311	Noname
3312	Noname
3313	Noname
3314	Noname
3315	Noname
3316	Noname
3317	Noname
3318	Noname
3319	Noname
3320	Noname
3321	Noname
3322	Noname
3323	Noname
3324	Noname
3325	Noname
3326	Noname
3327	Noname
3328	Noname
3329	Noname
3330	Noname
3331	Noname
3332	Noname
3333	Noname
3334	Noname
3335	Noname
3336	Noname
3337	Noname
3338	Noname
3339	Noname
3340	Noname
3341	Noname
3342	Noname
3343	Noname
3344	Noname
3345	Noname
3346	Noname
3347	Noname
3348	Noname
3349	Noname
3350	Noname
3351	Noname
3352	Noname
3353	Noname
3354	Noname
3355	Noname
3356	Noname
3357	Noname
3358	Noname
3359	Noname
3360	Noname
3361	Noname
3362	Noname
3363	Noname
3364	Noname
3365	Noname
3366	Noname
3367	Noname
3368	Noname
3369	Noname
3370	Noname
3371	Noname
3372	Noname
3373	Noname
3374	Noname
3375	Noname
3376	Noname
3377	Noname
3378	Noname
3379	Noname
4000	朱雀刺+0
4001	朱雀刺+1
4002	朱雀刺+2
4003	朱雀刺+3
4004	朱雀刺+4
4005	朱雀刺+5
4006	朱雀刺+6
4007	朱雀刺+7
4008	朱雀刺+8
4009	朱雀刺+9
4010	殴治具+0
4011	殴治具+1
4012	殴治具+2
4013	殴治具+3
4014	殴治具+4
4015	殴治具+5
4016	殴治具+6
4017	殴治具+7
4018	殴治具+8
4019	殴治具+9
4020	疎太刀+0
4021	疎太刀+1
4022	疎太刀+2
4023	疎太刀+3
4024	疎太刀+4
4025	疎太刀+5
4026	疎太刀+6
4027	疎太刀+7
4028	疎太刀+8
4029	疎太刀+9
4030	日月双刀+0
4031	日月双刀+1
4032	日月双刀+2
4033	日月双刀+3
4034	日月双刀+4
4035	日月双刀+5
4036	日月双刀+6
4037	日月双刀+7
4038	日月双刀+8
4039	日月双刀+9
4040	眞勇魔刀+0
4041	眞勇魔刀+1
4042	眞勇魔刀+2
4043	眞勇魔刀+3
4044	眞勇魔刀+4
4045	眞勇魔刀+5
4046	眞勇魔刀+6
4047	眞勇魔刀+7
4048	眞勇魔刀+8
4049	眞勇魔刀+9
4200	Noname
4201	Noname
4202	Noname
4203	Noname
4204	Noname
4205	Noname
4206	Noname
4207	Noname
4208	Noname
4209	Noname
4210	Noname
4211	Noname
4212	Noname
4213	Noname
4214	Noname
4215	Noname
4216	Noname
4217	Noname
4218	Noname
4219	Noname
5000	銅の鈴+0
5001	銅の鈴+1
5002	銅の鈴+2
5003	銅の鈴+3
5004	銅の鈴+4
5005	銅の鈴+5
5006	銅の鈴+6
5007	銅の鈴+7
5008	銅の鈴+8
5009	銅の鈴+9
5010	銀の鈴+0
5011	銀の鈴+1
5012	銀の鈴+2
5013	銀の鈴+3
5014	銀の鈴+4
5015	銀の鈴+5
5016	銀の鈴+6
5017	銀の鈴+7
5018	銀の鈴+8
5019	銀の鈴+9
5020	金の鈴+0
5021	金の鈴+1
5022	金の鈴+2
5023	金の鈴+3
5024	金の鈴+4
5025	金の鈴+5
5026	金の鈴+6
5027	金の鈴+7
5028	金の鈴+8
5029	金の鈴+9
5030	翡翠の鈴+0
5031	翡翠の鈴+1
5032	翡翠の鈴+2
5033	翡翠の鈴+3
5034	翡翠の鈴+4
5035	翡翠の鈴+5
5036	翡翠の鈴+6
5037	翡翠の鈴+7
5038	翡翠の鈴+8
5039	翡翠の鈴+9
5040	分數の鈴+0
5041	分數の鈴+1
5042	分數の鈴+2
5043	分數の鈴+3
5044	分數の鈴+4
5045	分數の鈴+5
5046	分數の鈴+6
5047	分數の鈴+7
5048	分數の鈴+8
5049	分數の鈴+9
5050	梅花の鈴+0
5051	梅花の鈴+1
5052	梅花の鈴+2
5053	梅花の鈴+3
5054	梅花の鈴+4
5055	梅花の鈴+5
5056	梅花の鈴+6
5057	梅花の鈴+7
5058	梅花の鈴+8
5059	梅花の鈴+9
5060	退魂の鈴+0
5061	退魂の鈴+1
5062	退魂の鈴+2
5063	退魂の鈴+3
5064	退魂の鈴+4
5065	退魂の鈴+5
5066	退魂の鈴+6
5067	退魂の鈴+7
5068	退魂の鈴+8
5069	退魂の鈴+9
5070	金糸の鈴+0
5071	金糸の鈴+1
5072	金糸の鈴+2
5073	金糸の鈴+3
5074	金糸の鈴+4
5075	金糸の鈴+5
5076	金糸の鈴+6
5077	金糸の鈴+7
5078	金糸の鈴+8
5079	金糸の鈴+9
5080	鉄糸の鈴+0
5081	鉄糸の鈴+1
5082	鉄糸の鈴+2
5083	鉄糸の鈴+3
