

VNUM	LOCALE_NAME
1102	Orca do Gelo
1103	Besouro do Gelo
1104	Leão do Gelo
1105	Homem do Gelo
1106	Yeti
1107	Golem de Gelo
1131	Pilar de Gelo Bruto
1132	Orca do Gelo Bruto
1133	Besouro do Gelo Bruto
1134	Leão do Gelo Bruto
1135	Homem do Gelo Bruto
1136	Yeti Bruto
1137	Golem de Gelo Bruto
1151	Pilar de Gelo Jr
1152	Orca do Gelo Jr
1153	Besouro do Gelo Jr
1154	Leão do Gelo Jr
1155	Homem do Gelo Jr
1156	Yeti Jr
1157	Golem de Gelo Jr
1171	Pilar de Gelo Rubro
1172	Orca do Gelo Rubro
1173	Besouro do Gelo Rubro
1174	Leão do Gelo Rubro
1175	Homem do Gelo Rubro
1176	Yeti Rubro
1177	Golem de Gelo Rubro
1191	Bruxa de Gelo
1192	Bruxa do Céu
1301	Sapo Soldado
1302	Sapo Líder
1303	Bicho Papão
1304	Comandante Tigre
1305	General Sapo Boi
1306	General Tigre
1307	Líder Tigre
1331	Sapo Soldado Rubro
1332	Sapo Líder Rubro
1333	Bicho Papão Rubro
1334	Comandante Tigre Rubro
1335	General Sapo Boi Rubro
1401	Gigante Soldado
1402	Gigante Batedor
1403	Gigante Herói
1501	Soldado de Pedra
1502	Gurreiro de Pedra
1503	Comandante de Pedra
1601	Gigante Operário
1602	Gigante Supervisor
1603	Gigante Gladiador
1901	Nove Caudas
1902	Nove Caudas de Elite
1903	Nove Caudas Sombrio
2001	Aranha
2002	Aranha Venenosa
2003	Aranha Vermelha
2004	Aranha de Garra
2005	Aranha Soldado
2031	Aranha Mortal
2032	Aranha Venenosa Mortal
2033	Aranha Vermelha Mortal
2034	Aranha de Garra Mortal
2035	Aranha Soldado Mortal
2036	Aranha Soldado Agressiva
2051	Aranha Violenta
2052	Aranha Venenosa Violenta
2053	Aranha Vermelha Violenta
2054	Aranha de Garra Violenta
2055	Aranha Soldado Violenta
2061	Aranha Alfa
2062	Aranha Venenosa Alfa
2063	Aranha Vermelha Alfa
2064	Aranha de Garra Alfa
2065	Aranha Soldado Alfa
2071	Aranha de Elite
2072	Aranha Venenosa de Elite
2073	Aranha Vermelha de Elite
2074	Aranha de Garra de Elite
2075	Aranha Soldado de Elite
2076	Aranha Soldado Odiosa
2091	Aranha Rainha
2092	Aranha Rei
2093	Aranha Imperadora
2101	Raposa
2102	Olho Destruidor
2103	Escorpião
2104	Escorpião Soldado
2105	Escorpião Arqueiro
2106	Cobra Soldado
2107	Cobra Arqueira
2108	Bandido do Deserto
2131	Escorpião Guerreiro
2132	Escorpião Atirador
2133	Cobra Guerreira
2134	Cobra Atiradora
2135	Gângster do Deserto
2151	Raposa Roxa
2152	Olho Destruidor Roxo
2153	Escorpião Roxo
2154	Escorpião Soldado Roxo
2155	Escorpião Arqueiro Roxo
2156	Cobra Soldado Roxa
2157	Cobra Arqueira Roxa
2158	Bandido do Deserto Roxo
2191	Tartaruga de Pedra
2192	Tartaruga de Areia
2201	Pantera Infernal
2202	Fantasma Flamejante
2203	Pantera Demoníaca
2204	Guardião Infernal
2205	Soldado Flamejante
2206	Rei Flamejante
2207	Rei Flamejante Elite
2231	Pantera Infernal Roxa
2232	Fantasma Flamejante Roxo
2233	Pantera Demoníaca Roxa
2234	Guardião Infernal Roxo
2235	Soldado Flamejante Roxo
2291	Dragão de Fogo
2301	Árvore Fantasma
2302	Tronco Fantasma
2303	Driade
2304	Salgueiro Fantasma
2305	Árvore Maligna
2306	Árvore Maldita
2307	Árvore Demoníaca
2311	Árvore Fantasma Roxa
2312	Tronco Fantasma Roxo
2313	Driade Roxa
2314	Salgueiro Fantasma Roxo
2315	Árvore Maligna Roxa
2401	Soldado Celeste
2402	Arqueiro Celeste
2403	Maga Celeste
2404	Guardião Celeste
2411	Soldado Celeste Elite
2412	Arqueiro Celeste Elite
2413	Maga Celeste Elite
2414	Guardião Celeste Elite
2431	Soldado Celeste
2432	Arqueiro Celeste
2433	Maga Celeste
2434	Guardião Celeste
2451	Soldado Celeste Elite
2452	Arqueiro Celeste Elite
2453	Maga Celeste Elite
2454	Guardião Celeste Elite
2491	General Celeste
2492	General Celeste Elite
2493	Dragão da Água
2494	General Celeste
2495	General Celeste Elite
2501	Demoníaco
2502	Carniçal Maligno
2503	Serviçal Demoníaco
2504	Guerreiro Demoníaco
2505	Lanceiro Demoníaco
2506	Arqueiro Demoníaco
2507	Dominador Demoníaco
2508	Ceifador Espectral
2509	Arqueiro Espectral
2510	Lanceiro Espectral
2511	Espectro Sombrio
2512	Assassino Espectral
2513	Titã Espectral
2514	Caçador Espectral
2541	Ceifador Diabólico
2542	Arqueiro Diabólico
2543	Lanceiro Diabólico
2544	Shaman Diabólico
2545	Assassino Diabólico
2546	Titã Diabólico
2547	Caçador Diabólico
2591	Guardião
2592	Guardião
2593	Guardião
2594	Guardião
2595	Guardião
2596	Guardião
2597	Ceifadora Sangrent
2598	Lord Gahnasel
5001	Tanaka o Pirata
5002	Hae-Tae
5003	Macaco
5004	Tanaka O Pirata
5101	Macaco Soldado Jr
5102	Macaco Lançador Jr
5103	Macaco Lutador Jr
5104	Macaco General Jr
5111	Macaco Soldado
5112	Macaco Lançador
5113	Macaco Lutador
5114	Macaco General
5115	Macaco de Pedra
5116	Macaco Líder
5121	Macaco Soldado Forte
5122	Macaco Lançador Forte
5123	Macaco Lutador Forte
5124	Macaco General Forte
5125	Macaco de Pedra Forte
5126	Homem Macaco
5127	Homem Macaco Chefe
5131	Macaco Soldado Fraco
5132	Macaco Lançador Fraco
5133	Macaco Lutador Fraco
5134	Macaco General Fraco
5141	Macaco Soldado Médio
5142	Macaco Lançador Médio
5143	Macaco Lutador Médio
5144	Macaco General Médio
5145	Macaco de Pedra Médio
5146	Macaco Líder Médio
5151	Macaco Soldado Bravo
5152	Macaco Lançador Bravo
5153	Macaco Lutador Bravo
5154	Macaco General Bravo
5155	Macaco de Pedra Bravo
5156	Homem Macaco Bravo
5157	Homem Macaco Líder
5161	Macaco Rochoso
5162	Homem Macaco Elite
5163	Lorde Macaco
7001	Macaco Soldado Insano
7002	Macaco Lançador Insano
7003	Macaco Lutador Insano
7004	Macaco General Insano
7005	Macaco de Pedra Insano
7006	Homem Macaco
7007	Homem Macaco Chefe
7008	Gigante Operário Jr
7009	Gigante Supervisor Jr
7010	Gigante Gladiador Jr
7012	Olho Destruidor Mau
7013	Escorpião Mau
7014	Homem Escorpião Mau
7015	Escorpião Arqueiro Mau
7016	Cobra Soldado Mau
7017	Cobra Arqueira Má
7018	Noname
7019	Pantera Má Infernal
7020	Fantasma Flamejante Mau
7021	Pantera Má Demoníaca
7022	Guardião Mau Infernal
7023	Soldado Mau Flamejante
7024	Árvore Fantasma Má
7025	Noname
7026	Driade Má
7027	Noname
7028	Árvore Rancorosa
8001	Metin do Sofrimento
8002	Metin do Combate
8003	Metin da Batalha
8004	Metin da Ganância
8005	Metin das Trevas
8006	Metin da Escuridão
8007	Metin da Inveja
8008	Metin da Alma
8009	Metin das Sombras
8010	Metin da Resistência
8011	Metin do Demônio
8012	Metin da Queda
8013	Metin da Morte
8014	Metin da Mutilação
8015	Metin da Resistência
8016	Metin do Demônio
8017	Metin da Queda
8018	Metin da Morte
8019	Metin da Mutilação
8020	Pedra de Shinsu
8021	Pedra de Jinno
8022	Pedra de Chonjo
8023	Pedra do Reino
8024	Pedra do Vento
8025	Pedra do Mal
8026	Pedra da Visibilidade
8027	Pedra do Trovão
8031	Noname
8032	Noname
8033	Noname
8034	Noname
8035	Noname
8036	Noname
8037	Noname
8038	Metin Demoníaca Real
8039	Noname
8040	Noname
8101	Metin do Sofrimento
8102	Metin do Combate
8103	Metin da Batalha
8104	Metin da Ganância
8105	Metin das Trevas
8106	Metin da Escuridão
8107	Metin da Inveja
8108	Metin da Alma
8109	Metin Das Sombras
8110	Metin da Resistência
8111	Metin do Demônio
8112	Metin da Queda
8113	Metin da Morte
8114	Metin da Mutilação
8501	Cão Selvagem
8502	Javali Selvagem
8503	Urso
8504	Tigre Branco
8505	Orc Negro Gigante Bravo
8506	Sapo Líder
8507	Bandido do Deserto
8508	Fanático Torturador
8509	Fanático Evocador
8510	Soldado Flamejante
8511	Golem de Gelo
8600	Grande Chefe dos Orcs
8601	Grande Chefe dos Orcs
8602	Chefe Fanático
8603	Chefe Fanático
8604	Rei Demônio Roxo
8605	Rei Demônio Roxo
8606	Ceifadora da Morte
8607	Ceifadora da Morte
8608	Nove Caudas
8609	Nove Caudas
8610	Líder Tigre
8611	Líder Tigre
8612	Aranha Rainha
8613	Aranha Rainha
8614	Tartaruga de Pedra
8615	Tartaruga de Pedra
8616	Árvore Demoníaca
9001	Armeiro
9002	Armoreiro
9003	Vendedora
9004	Mieh o Ajudante
9005	Dono do Armazém
9006	Senhora do Casamento
9007	Armeiro
9008	Armoreiro
9009	Pescador
9010	Hejon a Vendedora
9011	Hana a Casamenteira
9012	Teleportador
10001	Vila_Jayang 4002 8995
10002	Centro_Shinsu 4503 9050
10003	Vila_Bokujong 1118 2161
10004	Centro_Chonjo 876 2131
10005	Vila_Bakura 9064 2214
10006	Centro_Jinno 9372 2188
10007	Centro_Shinsu 4188 9560
10008	Vila_Jayang 3179 8332
10009	Centro_Chonjo 897 1127
10010	Vila_Bokujong 1759 2210
10011	Centro_Jinno 9343 3143
10012	Vila_Bakura 8348 2926
10013	Templo_Miokio 5536 1441
10014	Vale_Suryong 3326 7468
10015	Deserto_Yonbi 3467 6329
10016	Gruta_Gomi 600 4960
10017	Templo_Miokio 5906 1102
10018	Torre_Sakita 2165 7270
10019	Vila_Jayang 3211 9009
10020	Forte_Jurang 1356 43
10021	Vila_Bokujong 1168 2920
10022	Forte_Waryon 2219 93
10023	Vila_Bakura 9098 2948
10024	Forte_Imura 2718 130
10025	Montanha_Sohan 4993 2984
10026	Floresta_Gwimok 2887 57
10027	Floresta_Gwimok 2866 437
10028	Floresta_Jokui 11199 708
10029	Deserto_Sawan 10590 7262
10030	Deserto_Yonbi 3519 6223
10031	Deserto_Sawan 10594 7525
10032	Sawang 8283 7635
10033	Gruta_Chun N1 10594 7525
10034	Gruta_Chun N2 10594 7525
10035	Gruta_Gomi 917 5253
10036	Subsolo_Gomi 7041 4642
10037	Vila_Jayang 3809 8233
10038	CasteloShinsu 9752 1330
10039	Vila_Bokujong 1917 2900
10040	CasteloJinno 9239 1836
10041	Vila_Bakura 8316 2154
10042	CasteloChonjo 9772 1850
10043	Montanha_Sohan 3819 2969
10044	CasteloShinsu 10189 1484
10045	Montanha_Sohan 3819 2969
10046	CasteloShinsu 9774 1501
10047	Vale_Suryong 2699 6752
10048	CasteloJinno 9679 1994
10049	Vale_Suryong 2699 6752
10050	CasteloJinno 9256 2012
10051	Deserto_Yonbi 3478 6189
10052	CasteloChonjo 9780 1995
10053	Deserto_Yonbi 3478 6189
10054	CasteloChonjo 10190 2002
10055	Campo_Doyama 6011 6874
10056	Montanha_Sohan 4368 2158
10057	Vale_Suryong 3355 7558
10058	Templo_Miokio 5943 1337
10059	Montanha_Sohan 0 10496
10060	Templo_Miokio 1536 10496
10061	Campo_Doyama 4608 10496
10062	Vale_Suryong 6144 10496
10063	Floresta_Gwimok 3031 266
10064	Floresta_Jokui 11133 534
10065	Mata_Shinkui 7754 10553
10066	Mata_Shinjoku 9915 11195
10067	Gruta_Hasondon 7752 4477
10068	Vila_Jayang 4062 8756
10069	Gruta_Hasondon 8520 4477
10070	Vila_Bokujong 1611 2130
10071	Gruta_Hasondon 9288 4477
10072	Vila_Bakura 8727 2100
10073	Deserto_Yonbi 3061 6202
10074	Gruta_Junsun 1352 6532
10075	Deserto_Yonbi 2879 5407
10076	Gruta_Sundon 1352 7300
10077	Gruta_Chun_N1 9 12078
10078	Vale_Suryong 2842 8106
10079	Gruta_Chun_N1 1459 13236
10080	Gruta_Chun_N2 2413 12755
10081	Gruta_Chun_N1 99 13618
10082	Centro_Shinsu 5028 9998
10083	Gruta_Chun_N1 1360 14972
10084	Gruta_Chun_N2 2414 14289
10085	Gruta_Chun_N1 99 15154
10086	Centro_Chonjo 616 1148
10087	Gruta_Chun_N1 1360 16508
10088	Gruta_Chun_N2 2414 15825
10089	Gruta_Chun_N1 99 16690
10090	Centro_Jinno 9609 3188
10091	Gruta_Chun_N1 1360 18044
10092	Gruta_Chun_N2 2414 17361
10501	. 345 361
10502	. 106 547
10503	. 75 368
10504	. 89 746
10505	. 520 352
10506	. 541 45
10507	. 211 109
10508	. 615 49
10509	. 284 705
10510	. 145 310
10511	. 553 285
10512	. 487 274
10513	. 626 291
10514	. 285 569
10515	. 80 303
10516	. 315 238
10517	. 416 272
10518	. 72 498
10519	. 215 495
10520	. 523 415
10521	. 72 498
10522	. 518 480
10523	. 583 379
10524	. 459 558
10601	. 345 361
10602	. 520 352
10603	. 487 274
10604	. 75 368
10605	. 211 109
10606	. 215 495
10607	. 315 238
10608	. 520 352
10609	. 284 705
10610	. 145 310
10611	. 416 272
10612	. 80 303
10613	. 72 498
10614	. 106 547
10615	. 523 415
10616	. 541 45
10617	. 72 121
10618	. 518 480
10619	. 89 746
10620	. 285 569
10621	. 615 49
10622	. 72 498
10623	. 583 379
10624	. 459 558
10625	. 609 553
10626	. 594 338
10701	. 75 368
10702	. 541 45
10703	. 615 49
10704	. 284 705
10705	. 520 352
10706	. 553 285
10707	. 145 310
10708	. 345 361
10709	. 523 415
10710	. 72 498
10711	. 626 291
10712	. 487 274
10713	. 72 498
10714	. 106 547
10715	. 518 480
10716	. 285 569
10717	. 80 303
10718	. 211 109
10719	. 416 272
10720	. 215 495
10721	. 315 238
10722	. 89 746
10723	. 583 379
10724	. 459 558
10725	. 609 553
10726	. 594 338
10801	. 70 578
10802	. 69 668
10803	. 132 664
10804	. 184 566
10805	. 285 567
10806	. 272 636
10807	. 191 667
10808	. 345 563
10809	. 400 570
10810	. 68 806
10811	. 140 811
10812	. 189 722
10813	. 274 722
10814	. 233 780
10815	. 318 780
10816	. 273 833
10817	. 359 717
10818	. 410 712
10819	. 372 776
10820	. 354 840
10821	. 366 817
10822	. 420 841
10823	. 94 846
10824	. 63 864
10825	. 131 866
10826	. 59 920
10827	. 91 940
10828	. 135 919
10829	. 194 870
10830	. 243 862
10831	. 312 861
10832	. 373 893
10833	. 406 880
10834	. 422 935
10835	. 500 807
11000	Guarda da Praça
11001	Arqueiro da Praça
11002	Guarda da Praça
11003	Arqueiro da Praça
11004	Guarda da Praça
11005	Arqueiro da Praça
11100	Noname
11101	Noname
11102	Noname
11103	Noname
11104	Noname
11105	Noname
11106	Guarda Bravo
11107	Arqueiro Bravo
11108	Guarda Bravo
11109	Arqueiro Bravo
11110	Guarda Bravo
11111	Arqueiro Bravo
11112	Guarda Furioso
11113	Arqueiro Furioso
11114	Guarda Furioso
11115	Arqueiro Furioso
11116	Guarda Furioso
11117	Arqueiro Furioso
11505	Sapo de ouro
11506	Tocha
11507	Tocha
11508	Tocha
11509	Tocha
11510	Tocha
12000	Fogueira
13000	Portal de Madeira
13001	Portal de Pedra
14000	Oficina
14001	Oficina
14002	Oficina
14003	Oficina
14004	Oficina
14005	Oficina
14006	Oficina
14007	Oficina
14008	Oficina
14009	Oficina
14010	Altar
14011	Altar
14012	Altar
14013	Altar
14014	Altar
14015	Altar
14016	Altar
14017	Altar
14018	Altar
14019	Altar
14020	Quartel General
14021	Quartel General
14022	Quartel General
14023	Quartel General
14024	Quartel General
14025	Quartel General
14026	Quartel General
14027	Quartel General
14028	Quartel General
14029	Quartel General
14030	Campo de Treinamento
14031	Campo de Treinamento
14032	Campo de Treinamento
14033	Campo de Treinamento
14034	Campo de Treinamento
14035	Campo de Treinamento
14036	Campo de Treinamento
14037	Campo de Treinamento
14038	Campo de Treinamento
14039	Campo de Treinamento
14040	Fornalha
14041	Fornalha
14042	Fornalha
14043	Fornalha
14044	Fornalha
14045	Fornalha
14046	Fornalha
14047	Fornalha
14048	Fornalha
14049	Fornalha
20001	Alquimista
20002	Aranyo
20003	Ayu
20004	Mendigo
20005	Yonah
20006	Mirine
20007	Dono do Armazém
20008	Okio
20009	Velho
20010	Vendedor Ambulante
20011	Uriel o Sábio
20012	Yuran
20013	Pescador
20014	Teuran
20015	Lenhador
20016	Ferreiro
20017	Yuhwan
20018	Baek Go
20019	Yanshin
20020	Balso o Traidor
20021	Ariyoung
20022	Huanso
20023	Soon
20024	Yuharan
20025	.
20026	Ojiryu
20027	Guilaso
20028	Irmão de Mirine
20029	Pônei
20030	Cavalo
20031	Papai Noel
20032	Árvore de Natal
20033	Árvore de Natal
20034	Árvore de Natal
20035	Bandeira
20036	Bandeira
20037	Bandeira
20038	..
20039	.
20040	Corretor de Terras
20041	Maltrapilho
20042	Caixeiro Viajante
20043	.
20044	Chorbu O Armeiro
20045	Chorya O Armoreiro
20046	Chorjan O Artesão
20047	Jazida de Diamante
20048	Jazida de Âmbar
20049	Jazida de Fóssil
20050	Jazida de Cobre
20051	Jazida de Prata
20052	Jazida de Ouro
20053	Jazida de Jade
20054	Jazida de Ébano
20055	Pilha de Conchas
20056	Jazida de Ouro Branco
20057	Jazida de Cristal
20058	Jazida de Ametista
20059	Jazida de Ágata
20060	Chor (Diamante)
20061	Seo (Âmbar)
20062	Moksan (Fóssil)
20063	Sukyo (Cobre)
20064	Sassur (Prata)
20065	Gunsura (Ouro)
20066	Shinra (Jade)
20067	Bia (Ébano)
20068	Jinhyok (Pérola)
20069	Gunshok (Ouro Branco)
20070	Jongui (Cristal)
20071	Jonshol (Ametista)
20072	Harbi (Ágata)
20073	Totem do Selamento
20074	Armeiro Demoníaco
20075	Armoreiro Demoníaco
20076	Artesão Demoníaco
20077	Yoksan O Guarda
20078	Yoksan O Guarda
20079	Yoksan O Guarda
20080	Yubon o Chefe Treinador
20081	Noname
20082	Administrador
20083	Jikal
20084	Girab O Biólogo
20085	Jin Jon Ja
20086	Darim
20087	Duop
20088	Manyu
20089	Shin
20090	Yonji Flor Negra
20091	Ohnilag
20092	Ohee Flor Lendária
20093	Aboras
20094	Ahe Leque Vermelho
20095	Nohe o Imortal
20096	Pedra do Teleporte
20097	Portal de teletransporte
20098	Portal de teletransporte
20099	Portal de teletransporte
20101	Cavalo Branco
20102	Cavalo Pardo
20103	Cavalo Negro
20104	Cavalo Branco
20105	Cavalo Pardo
20106	Cavalo Negro
20107	Cavalo Branco
20108	Cavalo Pardo
20109	Cavalo Negro
20110	Noname
20111	Noname
20112	Noname
20113	Noname
20119	Noname
20126	Papai Noel
20201	Noname
20202	Noname
20203	Noname
20204	Noname
20205	Noname
20206	Noname
20207	Noname
20208	Noname
20209	Noname
20210	Noname
20211	Noname
20212	Noname
20213	Rena Pai Selvagem
20214	Rena Pai Obediente
20215	Rena Pai Treinada
20216	Renas Mãe Selvagem
20217	Rena Mãe Obediente
20218	Rena Mãe Treinada
20300	Janhan (Força Arahan)
20301	Sogan (Força Partizan)
20302	Wayon (Força Ninja)
20303	Anmon (Força Arqueira)
20304	Ayuka (Força Miragem)
20305	Beckon (Força Negra)
20306	Miyu (Força Dragão)
20307	Yejin (Força Relâmpago)
20320	Yoha (Força Arahan)
20321	Jojun (Força Partizan)
20322	Jinma (Força Ninja)
20323	Jindo (Força Arqueira)
20324	Bihon (Força Miragem)
20325	Biyon (Força Negra)
20326	Munyu (Força Dragão)
20327	Hanyo (Força Relâmpago)
20340	Jahwan (Força Arahan)
20341	Jemin (Força Partizan)
20342	Bizamun (Força Ninja)
20343	Jinayon (Força Arqueira)
20344	Yojun (Força Miragem)
20345	Samahi (Força Negra)
20346	Chosun (Força Dragão)
20347	Yooni (Força Relâmpago)
20348	Guarda da Torre
20349	Ajudante do Estábulo
20350	Guarda do Calabouço
20351	Guarda do Salão
20352	Lápide Ancestral
20353	Lápide Monumental
20354	Instrutor de Recrutas
20355	Chefe da Guarnição
20356	Renefuji
20357	Mandíbulas D'água
20358	Flor Sem Nome
20359	Emanaposs
20360	Estátua de Fogo
20361	Estátua D'água
20362	Estátua de Madeira
20363	Estátua Dourada
20364	Nakajima
20365	Estátua da Terra
20366	Estátua Demoníaca
20367	Guardião da Caverna
20368	Noname
30000	loja particular
30001	loja particular
30101	Pedra Infernal
30102	Sala Proibida
30103	Gamera Demoníaca
30104	Pedra Teleportadora
30111	Grande Porta
30112	Grande Porta
30113	Grande Porta
30114	Grande Porta
30115	Grande Porta
30116	Grande Porta
30117	Grande Porta
30118	Grande Porta
30119	Grande Porta
30121	Noname
30122	Noname
33001	Noname
33002	Historiador Sr.Lorey
33003	Andarilho Desafortunado
33004	Andarilho Desafortunado
33005	Andarilho Desafortunado
33006	Andarilho Desafortunado
33007	Andarilho Desafortunado
33008	Sr.Jack
34001	Noname
34002	Rena Bebê
34003	Noname

